Unnamed: 0,car_name,model,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,price_per_km,is_luxury,is_high_performance,is_fuel_efficient,brand_Audi,brand_BMW,brand_Bentley,brand_Datsun,brand_Ferrari,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_ISUZU,brand_Isuzu,brand_Jaguar,brand_Jeep,brand_Kia,brand_Land Rover,brand_Lexus,brand_MG,brand_Mahindra,brand_Maruti,brand_Maserati,brand_Mercedes-AMG,brand_Mercedes-Benz,brand_Mini,brand_Nissan,brand_Porsche,brand_Renault,brand_Rolls-Royce,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,brand_Volvo,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,age_category_New,age_category_Recent,age_category_Mature,age_category_Old,mileage_category_Low,mileage_category_Average,mileage_category_Good,mileage_category_Excellent
14290,Volkswagen Vento,Vento,11,88254.0,15.04,1598.0,103.6,5,310000.0,3.5125488640870204,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14291,Maruti Vitara,Vitara,5,61003.0,24.3,1248.0,88.5,5,750000.0,12.294275785194413,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14292,Hyundai Santro,Santro,13,79000.0,17.92,1086.0,62.1,5,130000.0,1.645548790521639,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
14294,Maruti Alto,Alto,12,73000.0,19.7,796.0,46.3,5,135000.0,1.8492897357570444,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14295,Maruti Wagon R,Wagon R,12,60000.0,21.79,998.0,67.05,5,140000.0,2.333294445092582,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
14297,Nissan X-Trail,X-Trail,11,107000.0,13.29,1995.0,147.6,5,440000.0,4.112111101765404,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
14299,Hyundai Verna,Verna,9,74000.0,17.1,1591.0,121.3,5,415000.0,5.608032323887515,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14301,Maruti Wagon R,Wagon R,10,60000.0,18.9,998.0,67.1,5,220000.0,3.666605556574057,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
14303,Hyundai Grand,Grand,7,70000.0,18.9,1197.0,82.0,5,385000.0,5.499921429693861,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14304,Mahindra XUV500,XUV500,8,70000.0,15.1,2159.5,140.0,7,550000.0,7.857030613848374,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
14305,Toyota Innova,Innova,4,68000.0,13.68,2159.5,147.51,8,1350000.0,19.85264922574668,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
14306,Hyundai Santro,Santro,12,62000.0,17.92,1086.0,62.1,5,150000.0,2.419315817486815,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
14307,Ford Figo,Figo,6,68140.0,15.6,1196.0,70.0,5,355000.0,5.209785591640863,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14308,Hyundai Grand,Grand,5,48000.0,24.0,1120.0,70.0,5,415000.0,8.64565321555801,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
14309,Toyota Innova,Innova,2,21000.0,13.68,2159.5,147.8,7,1485000.0,70.71091852768916,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
14310,Ford Figo,Figo,6,61000.0,18.16,1196.0,86.8,5,350000.0,5.73761085883838,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14311,Honda City,City,9,65000.0,16.8,1497.0,118.0,5,440000.0,6.769126628821095,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
14313,Hyundai Creta,Creta,6,58000.0,17.01,1582.0,126.2,5,850000.0,14.654919742763056,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
14314,Maruti Alto,Alto,14,90000.0,19.7,796.0,46.3,5,80000.0,0.8888790124554171,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
14315,Hyundai Venue,Venue,2,25000.0,23.7,1396.0,88.7,5,1025000.0,40.998360065597375,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
14316,Mercedes-Benz S-Class,S-Class,6,25000.0,13.5,2159.5,182.25,5,1485000.0,59.3976240950362,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
14318,Maruti Swift Dzire,Swift Dzire,7,46000.0,17.5,1298.0,85.8,5,425000.0,9.238929588487206,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
14319,BMW 3,3,3,15000.0,22.69,1995.0,182.25,5,1485000.0,98.99340043997067,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
14320,Jaguar XF,XF,8,45000.0,14.74,2159.5,182.25,5,1450000.0,32.22150618875136,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
14321,Toyota Innova,Innova,6,75000.0,12.99,2159.5,100.0,7,970000.0,12.933160891188118,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
14323,Maruti Swift,Swift,8,80000.0,28.4,1248.0,74.0,5,335000.0,4.187447656904289,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
14324,Mahindra Scorpio,Scorpio,7,85000.0,12.05,2159.5,120.0,7,521000.0,6.12933965482759,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
14326,Maruti Ciaz,Ciaz,5,55000.0,20.73,1373.0,91.1,5,585000.0,10.636170251449974,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
14327,Mahindra KUV,KUV,5,25000.0,25.32,1198.0,77.0,6,400000.0,15.999360025598977,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
14328,Hyundai Grand,Grand,5,65000.0,18.9,1197.0,82.0,5,475000.0,7.30757988338641,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14329,Maruti Wagon R,Wagon R,8,55000.0,21.79,998.0,67.05,5,250000.0,4.545371902329048,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
14330,Honda City,City,6,64000.0,25.1,1498.0,98.6,5,631000.0,9.859220949672661,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
